taskId time jobId jobSize runtime user peer TraceID Cluster.IAT Cluster.RT
 114913 198783   51 14154 3182   6   6 gwa-t10 C2 C3
 114914 198783   51 14154 1228   6   6 gwa-t10 C2 C3
 114915 198783   51 14154 1483   6   6 gwa-t10 C2 C3
 114916 198783   51 14154 2823   6   6 gwa-t10 C2 C3
 114917 198783   51 14154 4640   6   6 gwa-t10 C2 C3
 114918 198783   51 14154  953   6   6 gwa-t10 C2 C3
 114919 198783   51 14154 1886   6   6 gwa-t10 C2 C3
 114920 198783   51 14154 4731   6   6 gwa-t10 C2 C3
 114921 198783   51 14154   88   6   6 gwa-t10 C2 C3
 114922 198783   51 14154 3548   6   6 gwa-t10 C2 C3
 114923 198783   51 14154 2994   6   6 gwa-t10 C2 C3
 114924 198783   51 14154 2419   6   6 gwa-t10 C2 C3
 114925 198783   51 14154 5561   6   6 gwa-t10 C2 C3
 114926 198783   51 14154 2457   6   6 gwa-t10 C2 C3
 114927 198783   51 14154 1358   6   6 gwa-t10 C2 C3
 114928 198783   51 14154 2474   6   6 gwa-t10 C2 C3
 114929 198783   51 14154 4292   6   6 gwa-t10 C2 C3
 114930 198783   51 14154  982   6   6 gwa-t10 C2 C3
 114931 198783   51 14154 3379   6   6 gwa-t10 C2 C3
 114932 198783   51 14154 1490   6   6 gwa-t10 C2 C3
 114933 198783   51 14154 1503   6   6 gwa-t10 C2 C3
 114934 198783   51 14154 2018   6   6 gwa-t10 C2 C3
 114935 198783   51 14154 4383   6   6 gwa-t10 C2 C3
 114936 198783   51 14154 4053   6   6 gwa-t10 C2 C3
 114937 198783   51 14154 2857   6   6 gwa-t10 C2 C3
 114938 198783   51 14154 2018   6   6 gwa-t10 C2 C3
 114939 198783   51 14154 3044   6   6 gwa-t10 C2 C3
 114940 198783   51 14154 2323   6   6 gwa-t10 C2 C3
 114941 198783   51 14154 4349   6   6 gwa-t10 C2 C3
 114942 198783   51 14154 4447   6   6 gwa-t10 C2 C3
 114943 198783   51 14154 3245   6   6 gwa-t10 C2 C3
 114944 198783   51 14154 4095   6   6 gwa-t10 C2 C3
 114945 198783   51 14154 2255   6   6 gwa-t10 C2 C3
 114946 198783   51 14154 3600   6   6 gwa-t10 C2 C3
 114947 198783   51 14154 4944   6   6 gwa-t10 C2 C3
 114948 198783   51 14154  315   6   6 gwa-t10 C2 C3
 114949 198783   51 14154 4451   6   6 gwa-t10 C2 C3
 114950 198783   51 14154 2995   6   6 gwa-t10 C2 C3
 114951 198783   51 14154 2605   6   6 gwa-t10 C2 C3
 114952 198783   51 14154 1963   6   6 gwa-t10 C2 C3
 114953 198783   51 14154 1664   6   6 gwa-t10 C2 C3
 114954 198783   51 14154 2791   6   6 gwa-t10 C2 C3
 114955 198783   51 14154 1924   6   6 gwa-t10 C2 C3
 114956 198783   51 14154 1570   6   6 gwa-t10 C2 C3
 114957 198783   51 14154  574   6   6 gwa-t10 C2 C3
 114958 198783   51 14154 1927   6   6 gwa-t10 C2 C3
 114959 198783   51 14154 4721   6   6 gwa-t10 C2 C3
 114960 198783   51 14154  728   6   6 gwa-t10 C2 C3
 114961 198783   51 14154 2607   6   6 gwa-t10 C2 C3
 114962 198783   51 14154 1377   6   6 gwa-t10 C2 C3
 114963 198783   51 14154 3413   6   6 gwa-t10 C2 C3
 114964 198783   51 14154 1230   6   6 gwa-t10 C2 C3
 114965 198783   51 14154 3599   6   6 gwa-t10 C2 C3
 114966 198783   51 14154 2491   6   6 gwa-t10 C2 C3
 114967 198783   51 14154 2126   6   6 gwa-t10 C2 C3
 114968 198783   51 14154 3857   6   6 gwa-t10 C2 C3
 114969 198783   51 14154  306   6   6 gwa-t10 C2 C3
 114970 198783   51 14154 2443   6   6 gwa-t10 C2 C3
 114971 198783   51 14154  931   6   6 gwa-t10 C2 C3
 114972 198783   51 14154  759   6   6 gwa-t10 C2 C3
 114973 198783   51 14154 1035   6   6 gwa-t10 C2 C3
 114974 198783   51 14154  870   6   6 gwa-t10 C2 C3
 114975 198783   51 14154 1008   6   6 gwa-t10 C2 C3
 114976 198783   51 14154  920   6   6 gwa-t10 C2 C3
 114977 198783   51 14154  582   6   6 gwa-t10 C2 C3
 114978 198783   51 14154  323   6   6 gwa-t10 C2 C3
 114979 198783   51 14154  553   6   6 gwa-t10 C2 C3
 114980 198783   51 14154  833   6   6 gwa-t10 C2 C3
 114981 198783   51 14154 1221   6   6 gwa-t10 C2 C3
 114982 198783   51 14154  770   6   6 gwa-t10 C2 C3
 114983 198783   51 14154  801   6   6 gwa-t10 C2 C3
 114984 198783   51 14154  850   6   6 gwa-t10 C2 C3
 114985 198783   51 14154  490   6   6 gwa-t10 C2 C3
 114986 198783   51 14154  721   6   6 gwa-t10 C2 C3
 114987 198783   51 14154 1147   6   6 gwa-t10 C2 C3
 114988 198783   51 14154 1007   6   6 gwa-t10 C2 C3
 114989 198783   51 14154  904   6   6 gwa-t10 C2 C3
 114990 198783   51 14154  969   6   6 gwa-t10 C2 C3
 114991 198783   51 14154 1271   6   6 gwa-t10 C2 C3
 114992 198783   51 14154  956   6   6 gwa-t10 C2 C3
 114993 198783   51 14154 1198   6   6 gwa-t10 C2 C3
 114994 198783   51 14154  396   6   6 gwa-t10 C2 C3
 114995 198783   51 14154 1371   6   6 gwa-t10 C2 C3
 114996 198783   51 14154  366   6   6 gwa-t10 C2 C3
 114997 198783   51 14154 1340   6   6 gwa-t10 C2 C3
 114998 198783   51 14154  850   6   6 gwa-t10 C2 C3
 114999 198783   51 14154  763   6   6 gwa-t10 C2 C3
 115000 198783   51 14154 1028   6   6 gwa-t10 C2 C3
 115001 198783   51 14154 1071   6   6 gwa-t10 C2 C3
 115002 198783   51 14154 1024   6   6 gwa-t10 C2 C3
 115003 198783   51 14154 1033   6   6 gwa-t10 C2 C3
 115004 198783   51 14154  841   6   6 gwa-t10 C2 C3
 115005 198783   51 14154  797   6   6 gwa-t10 C2 C3
 115006 198783   51 14154  754   6   6 gwa-t10 C2 C3
 115007 198783   51 14154  976   6   6 gwa-t10 C2 C3
 115008 198783   51 14154  579   6   6 gwa-t10 C2 C3
 115009 198783   51 14154  872   6   6 gwa-t10 C2 C3
 115010 198783   51 14154  931   6   6 gwa-t10 C2 C3
 115011 198783   51 14154  726   6   6 gwa-t10 C2 C3
 115012 198783   51 14154  546   6   6 gwa-t10 C2 C3
 115013 198783   51 14154 1038   6   6 gwa-t10 C2 C3
 115014 198783   51 14154  633   6   6 gwa-t10 C2 C3
 115015 198783   51 14154 1321   6   6 gwa-t10 C2 C3
 115016 198783   51 14154 1077   6   6 gwa-t10 C2 C3
 115017 198783   51 14154 1367   6   6 gwa-t10 C2 C3
 115018 198783   51 14154  580   6   6 gwa-t10 C2 C3
 115019 198783   51 14154 1444   6   6 gwa-t10 C2 C3
 115020 198783   51 14154 1274   6   6 gwa-t10 C2 C3
 115021 198783   51 14154 1138   6   6 gwa-t10 C2 C3
 115022 198783   51 14154  935   6   6 gwa-t10 C2 C3
 115023 198783   51 14154  956   6   6 gwa-t10 C2 C3
 115024 198783   51 14154 1243   6   6 gwa-t10 C2 C3
 115025 198783   51 14154 1168   6   6 gwa-t10 C2 C3
 115026 198783   51 14154 1303   6   6 gwa-t10 C2 C3
 115027 198783   51 14154  963   6   6 gwa-t10 C2 C3
 115028 198783   51 14154  864   6   6 gwa-t10 C2 C3
 115029 198783   51 14154  891   6   6 gwa-t10 C2 C3
 115030 198783   51 14154  950   6   6 gwa-t10 C2 C3
 115031 198783   51 14154 1428   6   6 gwa-t10 C2 C3
 115032 198783   51 14154 1293   6   6 gwa-t10 C2 C3
 115033 198783   51 14154  432   6   6 gwa-t10 C2 C3
 115034 198783   51 14154  992   6   6 gwa-t10 C2 C3
 115035 198783   51 14154  557   6   6 gwa-t10 C2 C3
 115036 198783   51 14154  645   6   6 gwa-t10 C2 C3
 115037 198783   51 14154  703   6   6 gwa-t10 C2 C3
 115038 198783   51 14154 1138   6   6 gwa-t10 C2 C3
 115039 198783   51 14154  883   6   6 gwa-t10 C2 C3
 115040 198783   51 14154  824   6   6 gwa-t10 C2 C3
 115041 198783   51 14154  685   6   6 gwa-t10 C2 C3
 115042 198783   51 14154  803   6   6 gwa-t10 C2 C3
 115043 198783   51 14154 1211   6   6 gwa-t10 C2 C3
 115044 198783   51 14154 1107   6   6 gwa-t10 C2 C3
 115045 198783   51 14154  756   6   6 gwa-t10 C2 C3
 115046 198783   51 14154  452   6   6 gwa-t10 C2 C3
 115047 198783   51 14154 1067   6   6 gwa-t10 C2 C3
 115048 198783   51 14154  528   6   6 gwa-t10 C2 C3
 115049 198783   51 14154 1043   6   6 gwa-t10 C2 C3
 115050 198783   51 14154 1239   6   6 gwa-t10 C2 C3
 115051 198783   51 14154  653   6   6 gwa-t10 C2 C3
 115052 198783   51 14154 1569   6   6 gwa-t10 C2 C3
 115053 198783   51 14154 1240   6   6 gwa-t10 C2 C3
 115054 198783   51 14154  905   6   6 gwa-t10 C2 C3
 115055 198783   51 14154  302   6   6 gwa-t10 C2 C3
 115056 198783   51 14154  713   6   6 gwa-t10 C2 C3
 115057 198783   51 14154  832   6   6 gwa-t10 C2 C3
 115058 198783   51 14154 1030   6   6 gwa-t10 C2 C3
 115059 198783   51 14154  676   6   6 gwa-t10 C2 C3
 115060 198783   51 14154 1226   6   6 gwa-t10 C2 C3
 115061 198783   51 14154  982   6   6 gwa-t10 C2 C3
 115062 198783   51 14154 1433   6   6 gwa-t10 C2 C3
 115063 198783   51 14154  780   6   6 gwa-t10 C2 C3
 115064 198783   51 14154  787   6   6 gwa-t10 C2 C3
 115065 198783   51 14154 1093   6   6 gwa-t10 C2 C3
 115066 198783   51 14154 1103   6   6 gwa-t10 C2 C3
 115067 198783   51 14154 1336   6   6 gwa-t10 C2 C3
 115068 198783   51 14154 1294   6   6 gwa-t10 C2 C3
 115069 198783   51 14154  770   6   6 gwa-t10 C2 C3
 115070 198783   51 14154  605   6   6 gwa-t10 C2 C3
 115071 198783   51 14154  732   6   6 gwa-t10 C2 C3
 115072 198783   51 14154  857   6   6 gwa-t10 C2 C3
 115073 198783   51 14154 1114   6   6 gwa-t10 C2 C3
 115074 198783   51 14154  975   6   6 gwa-t10 C2 C3
 115075 198783   51 14154  672   6   6 gwa-t10 C2 C3
 115076 198783   51 14154 1156   6   6 gwa-t10 C2 C3
 115077 198783   51 14154 1153   6   6 gwa-t10 C2 C3
 115078 198783   51 14154  859   6   6 gwa-t10 C2 C3
 115079 198783   51 14154  692   6   6 gwa-t10 C2 C3
 115080 198783   51 14154 1124   6   6 gwa-t10 C2 C3
 115081 198783   51 14154  912   6   6 gwa-t10 C2 C3
 115082 198783   51 14154 1107   6   6 gwa-t10 C2 C3
 115083 198783   51 14154 1078   6   6 gwa-t10 C2 C3
 115084 198783   51 14154 1376   6   6 gwa-t10 C2 C3
 115085 198783   51 14154  932   6   6 gwa-t10 C2 C3
 115086 198783   51 14154  666   6   6 gwa-t10 C2 C3
 115087 198783   51 14154 1282   6   6 gwa-t10 C2 C3
 115088 198783   51 14154  963   6   6 gwa-t10 C2 C3
 115089 198783   51 14154 1068   6   6 gwa-t10 C2 C3
 115090 198783   51 14154  564   6   6 gwa-t10 C2 C3
 115091 198783   51 14154  570   6   6 gwa-t10 C2 C3
 115092 198783   51 14154 1143   6   6 gwa-t10 C2 C3
 115093 198783   51 14154 1557   6   6 gwa-t10 C2 C3
 115094 198783   51 14154  968   6   6 gwa-t10 C2 C3
 115095 198783   51 14154 1017   6   6 gwa-t10 C2 C3
 115096 198783   51 14154  813   6   6 gwa-t10 C2 C3
 115097 198783   51 14154  410   6   6 gwa-t10 C2 C3
 115098 198783   51 14154  884   6   6 gwa-t10 C2 C3
 115099 198783   51 14154  940   6   6 gwa-t10 C2 C3
 115100 198783   51 14154 1183   6   6 gwa-t10 C2 C3
 115101 198783   51 14154 1128   6   6 gwa-t10 C2 C3
 115102 198783   51 14154  676   6   6 gwa-t10 C2 C3
 115103 198783   51 14154 1481   6   6 gwa-t10 C2 C3
 115104 198783   51 14154 1171   6   6 gwa-t10 C2 C3
 115105 198783   51 14154  724   6   6 gwa-t10 C2 C3
 115106 198783   51 14154  768   6   6 gwa-t10 C2 C3
 115107 198783   51 14154 1442   6   6 gwa-t10 C2 C3
 115108 198783   51 14154  893   6   6 gwa-t10 C2 C3
 115109 198783   51 14154  588   6   6 gwa-t10 C2 C3
 115110 198783   51 14154  512   6   6 gwa-t10 C2 C3
 115111 198783   51 14154  622   6   6 gwa-t10 C2 C3
 115112 198783   51 14154  554   6   6 gwa-t10 C2 C3
 115113 198783   51 14154  801   6   6 gwa-t10 C2 C3
 115114 198783   51 14154  372   6   6 gwa-t10 C2 C3
 115115 198783   51 14154 1122   6   6 gwa-t10 C2 C3
 115116 198783   51 14154 1037   6   6 gwa-t10 C2 C3
 115117 198783   51 14154 1079   6   6 gwa-t10 C2 C3
 115118 198783   51 14154 1119   6   6 gwa-t10 C2 C3
 115119 198783   51 14154  654   6   6 gwa-t10 C2 C3
 115120 198783   51 14154 1168   6   6 gwa-t10 C2 C3
 115121 198783   51 14154 1231   6   6 gwa-t10 C2 C3
 115122 198783   51 14154  987   6   6 gwa-t10 C2 C3
 115123 198783   51 14154  797   6   6 gwa-t10 C2 C3
 115124 198783   51 14154  881   6   6 gwa-t10 C2 C3
 115125 198783   51 14154  897   6   6 gwa-t10 C2 C3
 115126 198783   51 14154  817   6   6 gwa-t10 C2 C3
 115127 198783   51 14154 1003   6   6 gwa-t10 C2 C3
 115128 198783   51 14154  688   6   6 gwa-t10 C2 C3
 115129 198783   51 14154  941   6   6 gwa-t10 C2 C3
 115130 198783   51 14154 1259   6   6 gwa-t10 C2 C3
 115131 198783   51 14154 1120   6   6 gwa-t10 C2 C3
 115132 198783   51 14154 1440   6   6 gwa-t10 C2 C3
 115133 198783   51 14154 1130   6   6 gwa-t10 C2 C3
 115134 198783   51 14154  953   6   6 gwa-t10 C2 C3
 115135 198783   51 14154 1251   6   6 gwa-t10 C2 C3
 115136 198783   51 14154  967   6   6 gwa-t10 C2 C3
 115137 198783   51 14154  895   6   6 gwa-t10 C2 C3
 115138 198783   51 14154 1338   6   6 gwa-t10 C2 C3
 115139 198783   51 14154  301   6   6 gwa-t10 C2 C3
 115140 198783   51 14154  875   6   6 gwa-t10 C2 C3
 115141 198783   51 14154  662   6   6 gwa-t10 C2 C3
 115142 198783   51 14154  690   6   6 gwa-t10 C2 C3
 115143 198783   51 14154  312   6   6 gwa-t10 C2 C3
 115144 198783   51 14154 1174   6   6 gwa-t10 C2 C3
 115145 198783   51 14154  856   6   6 gwa-t10 C2 C3
 115146 198783   51 14154  716   6   6 gwa-t10 C2 C3
 115147 198783   51 14154  440   6   6 gwa-t10 C2 C3
 115148 198783   51 14154  701   6   6 gwa-t10 C2 C3
 115149 198783   51 14154 1004   6   6 gwa-t10 C2 C3
 115150 198783   51 14154  780   6   6 gwa-t10 C2 C3
 115151 198783   51 14154  719   6   6 gwa-t10 C2 C3
 115152 198783   51 14154  684   6   6 gwa-t10 C2 C3
 115153 198783   51 14154  741   6   6 gwa-t10 C2 C3
 115154 198783   51 14154 1332   6   6 gwa-t10 C2 C3
 115155 198783   51 14154 1077   6   6 gwa-t10 C2 C3
 115156 198783   51 14154 1276   6   6 gwa-t10 C2 C3
 115157 198783   51 14154  431   6   6 gwa-t10 C2 C3
 115158 198783   51 14154  788   6   6 gwa-t10 C2 C3
 115159 198783   51 14154  891   6   6 gwa-t10 C2 C3
 115160 198783   51 14154  957   6   6 gwa-t10 C2 C3
 115161 198783   51 14154  931   6   6 gwa-t10 C2 C3
 115162 198783   51 14154  891   6   6 gwa-t10 C2 C3
 115163 198783   51 14154  918   6   6 gwa-t10 C2 C3
 115164 198783   51 14154 1068   6   6 gwa-t10 C2 C3
 115165 198783   51 14154  823   6   6 gwa-t10 C2 C3
 115166 198783   51 14154 1035   6   6 gwa-t10 C2 C3
 115167 198783   51 14154 1210   6   6 gwa-t10 C2 C3
 115168 198783   51 14154  656   6   6 gwa-t10 C2 C3
 115169 198783   51 14154  857   6   6 gwa-t10 C2 C3
 115170 198783   51 14154 1448   6   6 gwa-t10 C2 C3
 115171 198783   51 14154 1045   6   6 gwa-t10 C2 C3
 115172 198783   51 14154  943   6   6 gwa-t10 C2 C3
 115173 198783   51 14154 1106   6   6 gwa-t10 C2 C3
 115174 198783   51 14154  415   6   6 gwa-t10 C2 C3
 115175 198783   51 14154  891   6   6 gwa-t10 C2 C3
 115176 198783   51 14154  953   6   6 gwa-t10 C2 C3
 115177 198783   51 14154  692   6   6 gwa-t10 C2 C3
 115178 198783   51 14154 1011   6   6 gwa-t10 C2 C3
 115179 198783   51 14154  480   6   6 gwa-t10 C2 C3
 115180 198783   51 14154  558   6   6 gwa-t10 C2 C3
 115181 198783   51 14154 1003   6   6 gwa-t10 C2 C3
 115182 198783   51 14154  842   6   6 gwa-t10 C2 C3
 115183 198783   51 14154 1166   6   6 gwa-t10 C2 C3
 115184 198783   51 14154  793   6   6 gwa-t10 C2 C3
 115185 198783   51 14154 1383   6   6 gwa-t10 C2 C3
 115186 198783   51 14154  319   6   6 gwa-t10 C2 C3
 115187 198783   51 14154  885   6   6 gwa-t10 C2 C3
 115188 198783   51 14154 1212   6   6 gwa-t10 C2 C3
 115189 198783   51 14154  990   6   6 gwa-t10 C2 C3
 115190 198783   51 14154 1051   6   6 gwa-t10 C2 C3
 115191 198783   51 14154 1077   6   6 gwa-t10 C2 C3
 115192 198783   51 14154 1243   6   6 gwa-t10 C2 C3
 115193 198783   51 14154 1015   6   6 gwa-t10 C2 C3
 115194 198783   51 14154 1170   6   6 gwa-t10 C2 C3
 115195 198783   51 14154  952   6   6 gwa-t10 C2 C3
 115196 198783   51 14154 1328   6   6 gwa-t10 C2 C3
 115197 198783   51 14154 1082   6   6 gwa-t10 C2 C3
 115198 198783   51 14154 1101   6   6 gwa-t10 C2 C3
 115199 198783   51 14154 1040   6   6 gwa-t10 C2 C3
 115200 198783   51 14154 1415   6   6 gwa-t10 C2 C3
 115201 198783   51 14154 1064   6   6 gwa-t10 C2 C3
 115202 198783   51 14154  863   6   6 gwa-t10 C2 C3
 115203 198783   51 14154  820   6   6 gwa-t10 C2 C3
 115204 198783   51 14154 1117   6   6 gwa-t10 C2 C3
 115205 198783   51 14154  703   6   6 gwa-t10 C2 C3
 115206 198783   51 14154  647   6   6 gwa-t10 C2 C3
 115207 198783   51 14154  997   6   6 gwa-t10 C2 C3
 115208 198783   51 14154  687   6   6 gwa-t10 C2 C3
 115209 198783   51 14154  253   6   6 gwa-t10 C2 C3
 115210 198783   51 14154 1095   6   6 gwa-t10 C2 C3
 115211 198783   51 14154  921   6   6 gwa-t10 C2 C3
 115212 198783   51 14154  602   6   6 gwa-t10 C2 C3
 115213 198783   51 14154  762   6   6 gwa-t10 C2 C3
 115214 198783   51 14154 1616   6   6 gwa-t10 C2 C3
 115215 198783   51 14154  778   6   6 gwa-t10 C2 C3
 115216 198783   51 14154 1015   6   6 gwa-t10 C2 C3
 115217 198783   51 14154  657   6   6 gwa-t10 C2 C3
 115218 198783   51 14154  816   6   6 gwa-t10 C2 C3
 115219 198783   51 14154  595   6   6 gwa-t10 C2 C3
 115220 198783   51 14154  831   6   6 gwa-t10 C2 C3
 115221 198783   51 14154  847   6   6 gwa-t10 C2 C3
 115222 198783   51 14154 1527   6   6 gwa-t10 C2 C3
 115223 198783   51 14154 1017   6   6 gwa-t10 C2 C3
 115224 198783   51 14154 1108   6   6 gwa-t10 C2 C3
 115225 198783   51 14154 1172   6   6 gwa-t10 C2 C3
 115226 198783   51 14154  804   6   6 gwa-t10 C2 C3
 115227 198783   51 14154 1009   6   6 gwa-t10 C2 C3
 115228 198783   51 14154 1041   6   6 gwa-t10 C2 C3
 115229 198783   51 14154 1052   6   6 gwa-t10 C2 C3
 115230 198783   51 14154  839   6   6 gwa-t10 C2 C3
 115231 198783   51 14154  937   6   6 gwa-t10 C2 C3
 115232 198783   51 14154 1118   6   6 gwa-t10 C2 C3
 115233 198783   51 14154 1253   6   6 gwa-t10 C2 C3
 115234 198783   51 14154  826   6   6 gwa-t10 C2 C3
 115235 198783   51 14154 1029   6   6 gwa-t10 C2 C3
 115236 198783   51 14154  579   6   6 gwa-t10 C2 C3
 115237 198783   51 14154 1505   6   6 gwa-t10 C2 C3
 115238 198783   51 14154  479   6   6 gwa-t10 C2 C3
 115239 198783   51 14154 1255   6   6 gwa-t10 C2 C3
 115240 198783   51 14154  993   6   6 gwa-t10 C2 C3
 115241 198783   51 14154 1335   6   6 gwa-t10 C2 C3
 115242 198783   51 14154 1038   6   6 gwa-t10 C2 C3
 115243 198783   51 14154 1048   6   6 gwa-t10 C2 C3
 115244 198783   51 14154 1370   6   6 gwa-t10 C2 C3
 115245 198783   51 14154  922   6   6 gwa-t10 C2 C3
 115246 198783   51 14154  479   6   6 gwa-t10 C2 C3
 115247 198783   51 14154 1130   6   6 gwa-t10 C2 C3
 115248 198783   51 14154 1257   6   6 gwa-t10 C2 C3
 115249 198783   51 14154  655   6   6 gwa-t10 C2 C3
 115250 198783   51 14154 1142   6   6 gwa-t10 C2 C3
 115251 198783   51 14154  654   6   6 gwa-t10 C2 C3
 115252 198783   51 14154  665   6   6 gwa-t10 C2 C3
 115253 198783   51 14154 1452   6   6 gwa-t10 C2 C3
 115254 198783   51 14154  629   6   6 gwa-t10 C2 C3
 115255 198783   51 14154  828   6   6 gwa-t10 C2 C3
 115256 198783   51 14154  492   6   6 gwa-t10 C2 C3
 115257 198783   51 14154 1036   6   6 gwa-t10 C2 C3
 115258 198783   51 14154  757   6   6 gwa-t10 C2 C3
 115259 198783   51 14154 1232   6   6 gwa-t10 C2 C3
 115260 198783   51 14154  730   6   6 gwa-t10 C2 C3
 115261 198783   51 14154  807   6   6 gwa-t10 C2 C3
 115262 198783   51 14154 1011   6   6 gwa-t10 C2 C3
 115263 198783   51 14154  526   6   6 gwa-t10 C2 C3
 115264 198783   51 14154 1285   6   6 gwa-t10 C2 C3
 115265 198783   51 14154  948   6   6 gwa-t10 C2 C3
 115266 198783   51 14154  821   6   6 gwa-t10 C2 C3
 115267 198783   51 14154 1554   6   6 gwa-t10 C2 C3
 115268 198783   51 14154 1255   6   6 gwa-t10 C2 C3
 115269 198783   51 14154  700   6   6 gwa-t10 C2 C3
 115270 198783   51 14154 1395   6   6 gwa-t10 C2 C3
 115271 198783   51 14154  388   6   6 gwa-t10 C2 C3
 115272 198783   51 14154  492   6   6 gwa-t10 C2 C3
 115273 198783   51 14154 1171   6   6 gwa-t10 C2 C3
 115274 198783   51 14154  982   6   6 gwa-t10 C2 C3
 115275 198783   51 14154  826   6   6 gwa-t10 C2 C3
 115276 198783   51 14154  502   6   6 gwa-t10 C2 C3
 115277 198783   51 14154 1405   6   6 gwa-t10 C2 C3
 115278 198783   51 14154  676   6   6 gwa-t10 C2 C3
 115279 198783   51 14154 1092   6   6 gwa-t10 C2 C3
 115280 198783   51 14154 1205   6   6 gwa-t10 C2 C3
 115281 198783   51 14154  997   6   6 gwa-t10 C2 C3
 115282 198783   51 14154  768   6   6 gwa-t10 C2 C3
 115283 198783   51 14154  969   6   6 gwa-t10 C2 C3
 115284 198783   51 14154  359   6   6 gwa-t10 C2 C3
 115285 198783   51 14154  808   6   6 gwa-t10 C2 C3
 115286 198783   51 14154  640   6   6 gwa-t10 C2 C3
 115287 198783   51 14154 1321   6   6 gwa-t10 C2 C3
 115288 198783   51 14154  974   6   6 gwa-t10 C2 C3
 115289 198783   51 14154  965   6   6 gwa-t10 C2 C3
 115290 198783   51 14154  884   6   6 gwa-t10 C2 C3
 115291 198783   51 14154 1019   6   6 gwa-t10 C2 C3
 115292 198783   51 14154  668   6   6 gwa-t10 C2 C3
 115293 198783   51 14154 1139   6   6 gwa-t10 C2 C3
 115294 198783   51 14154  688   6   6 gwa-t10 C2 C3
 115295 198783   51 14154  931   6   6 gwa-t10 C2 C3
 115296 198783   51 14154  760   6   6 gwa-t10 C2 C3
 115297 198783   51 14154 1301   6   6 gwa-t10 C2 C3
 115298 198783   51 14154  792   6   6 gwa-t10 C2 C3
 115299 198783   51 14154 1326   6   6 gwa-t10 C2 C3
 115300 198783   51 14154  957   6   6 gwa-t10 C2 C3
 115301 198783   51 14154  779   6   6 gwa-t10 C2 C3
 115302 198783   51 14154  635   6   6 gwa-t10 C2 C3
 115303 198783   51 14154  697   6   6 gwa-t10 C2 C3
 115304 198783   51 14154 1075   6   6 gwa-t10 C2 C3
 115305 198783   51 14154  401   6   6 gwa-t10 C2 C3
 115306 198783   51 14154  874   6   6 gwa-t10 C2 C3
 115307 198783   51 14154 1210   6   6 gwa-t10 C2 C3
 115308 198783   51 14154 1065   6   6 gwa-t10 C2 C3
 115309 198783   51 14154 1034   6   6 gwa-t10 C2 C3
 115310 198783   51 14154 1402   6   6 gwa-t10 C2 C3
 115311 198783   51 14154 1381   6   6 gwa-t10 C2 C3
 115312 198783   51 14154  690   6   6 gwa-t10 C2 C3
 115313 198783   51 14154  988   6   6 gwa-t10 C2 C3
 115314 198783   51 14154 1187   6   6 gwa-t10 C2 C3
 115315 198783   51 14154  905   6   6 gwa-t10 C2 C3
 115316 198783   51 14154  841   6   6 gwa-t10 C2 C3
 115317 198783   51 14154 1179   6   6 gwa-t10 C2 C3
 115318 198783   51 14154 1098   6   6 gwa-t10 C2 C3
 115319 198783   51 14154  614   6   6 gwa-t10 C2 C3
 115320 198783   51 14154  833   6   6 gwa-t10 C2 C3
 115321 198783   51 14154  702   6   6 gwa-t10 C2 C3
 115322 198783   51 14154  722   6   6 gwa-t10 C2 C3
 115323 198783   51 14154 1350   6   6 gwa-t10 C2 C3
 115324 198783   51 14154  933   6   6 gwa-t10 C2 C3
